shop_name,review_text,cleaned_text
いろり庵 きらく 国際展示場駅店,迷ったらこれでかき揚げそば。昔はしらすごはんもあったが今は無くなってる。丼ものも一緒に食べたいところだったが、ヘビーな丼しかなくて諦めさせてくれる。あとそばの大盛りはできそうでできないオーダー...,迷ったらでかき揚げそば。昔はしらすごはんもあったが今は無くなってる。丼も一緒に食べたいだったが、ヘビーな丼しかなくて諦めさせてくれる。あとそばの大盛りはできそうでできオーダー
いろり庵 きらく 国際展示場駅店,吾輩、カツ丼協会理事長であ〜る。と、言うことでビックサイトでのイベント前の腹ごしらえにタンパク質を補充したいと電車の中でポチポチしてるとこちらを発見食券を購入してお席で待っていると番号で呼ばれ...,吾輩、カツ丼協会理事長であ〜る。と、でビックサイトでのイベント前の腹ごしらえにタンパク質を補充したいと電車の中でポチポチしてるとを発見食券を購入しておで待ってと番号で呼ばれ
いろり庵 きらく 国際展示場駅店,平日の15時5分に入店、先客は7名。所用が長引いてランチ難民になってしまった(-｡-; ランチタイムが終わってしまい、営業している店が少ない。駅を降りた時にあったこちらへ。外の券売機でカツ丼650...,平日の155に入店、先客は7名。所用が長引いてランチ難民になってしまった(-｡-; ランチタイムが終わってしまい、営業して店が少ない。駅を降りたにあったへ。外の券売機でカツ丼650
いろり庵 きらく 国際展示場駅店,3月下旬の金曜日。バイクのイベント事で宿直明けの眠い目を擦りつつこちらへ。見るべきものを見て必要な情報を収集して2時過ぎに会場を後にして帰り道のこちらで遅いランチタイム。いろり庵はなかなか来ないの...,3月下旬の金曜日。バイクのイベント事で宿直明けの眠い目を擦りつつへ。見るべきを見て必要な情報を収集して2過ぎに会場を後にして帰り道ので遅いランチタイム。いろり庵はなかなか来の
いろり庵 きらく 国際展示場駅店,券売機で食券を購入して番号で呼ばれるself styleです。Suica、jre point が使えます蕎麦が想像よりコシが有るのに驚いた。立ち食いの駅そばとしては標準的。カレーも...,券売機で食券を購入して番号で呼ばれるself styleです。Suica、jre point が使えます蕎麦が想像よりコシが有るのに驚いた。立ち食いの駅そばとしては標準。カレーも
いろり庵 きらく 国際展示場駅店,国際展示場駅駅の改札側のこちらのお店に訪問。JR東日本系列なので、よくJRの駅では見かけますが、普段はあまりJRをつかわないので、久々の利用です。そばは細いタイプで、コロッケは芋ねっと...,国際展示場駅駅の改札側ののお店に。JR東日本系列なので、よくJRの駅では見かけますが、普段はあまりJRをつかわので、久々のです。そばは細いタイプで、コロッケは芋ねっと
いろり庵 きらく 国際展示場駅店,本日水曜の昼食はこちら、時間がないときの立ち喰い蕎麦屋さんです。いつもの通りコロッケ蕎麦を食券機で購入、番号を呼ばれたら取りに行くスタイル。いつもの細めの麺、結構歯応えも残り好き、またコロッケ...,本日水曜の昼食は、がときの立ち喰い蕎麦屋です。いつもの通りコロッケ蕎麦を食券機で購入、番号を呼ばれたら取りにスタイル。いつもの細めの麺、結構歯応えも残り、またコロッケ
いろり庵 きらく 国際展示場駅店,大雨で駅から身動き取れずここで軽く飯にするということで、再訪です今回はちくわ天そばちくわが冷めてるのは仕方ないことそばは相変わらず甘めの出汁で、満腹感を感じられます。トッピ...,大雨で駅から身動き取れずここで軽く飯にというで、ですはちくわ天そばちくわが冷めてるのは仕方そばは相変わらず甘めの出汁で、満腹を感じられます。トッピ
いろり庵 きらく 国際展示場駅店,娘の卒業式に妻と2人で参加、どこかで少し贅沢にランチでもして…と思ってたら電車遅延でギリギリの到着。結局式が終わってからの昼食となりほぼ15時…晩御飯に影響するからとお蕎麦を頂くことに。以前新製品...,娘の卒業式に妻と2で参加、どこかで贅沢にランチでもして…と思ってたら電車遅延でギリギリの到着。結局式が終わってからの昼食となりほぼ15…晩御飯に影響からとお蕎麦をに。以前新製品
いろり庵 きらく 国際展示場駅店,とある平日、出社して少々のデスクワークをして外勤。向かう先は東京ビッグサイト。ありがたいことに、ちょうど行きたいと思っていた展示会に会社から参加命令が出て、ラッキ～♪大井町駅で京浜東北線か...,とある平日、出社して少々のデスクワークをして外勤。向かう先は東京ビッグサイト。ありがたいに、ちょうど行きたいと思っていた展示会に会社から参加命令が出て、ラッキ～♪大井町駅で京浜東北線か
いろり庵 きらく 国際展示場駅店,用事で、ビックサイトへ。時間がなくて、とりあえずお腹すいたから蕎麦を。こういう時には重宝さっと出てくる蕎麦は最強です。立ち食いではなくて、椅子ありますわかめそば...,用事で、ビックサイトへ。がなくて、とりあえずお腹すいたから蕎麦を。こういうには重宝さっと出て蕎麦は最強です。立ち食いではなくて、椅子ありますわかめそば
いろり庵 きらく 国際展示場駅店,100回くらいは前通ってるのに入ったことのないそばやさんイベント帰りにふたりで入りました7割位のいり立ち食いかと思ってたら普通に座れましたコシが強いタイプで、個人的にはかなり好きで...,100回くらいは前通ってるのに入ったのそばやイベント帰りにふたりで入りました7割位のいり立ち食いかと思ってたらに座れましたコシが強いタイプで、個人にはで
いろり庵 きらく 国際展示場駅店,JRさん駅にあるチェーン系立食いそば屋さん結論、美味い！年始の週は多少忙しく合間合間の時間に食べられる所と、寒波にてとっても寒かった。。結果、立食いそばに決定！いやー意外と美味...,JR駅にチェーン系立食いそば屋結論、美味い！年始の週は多少忙しく合間合間のに食べられる所と、寒波にてとっても寒かった。。結果、立食いそばに決定！いやー意外と美味
いろり庵 きらく 国際展示場駅店,有明勤務の朝食・・・いつものいろり庵で、朝定食。蕎麦は小丼ながら、元気にしてくれる味わい。もう4年間も通ったお店、開店が7時30分と遅めながら、タイミングをみて、ゆっくり朝食をとる。変わらない味と朝の...,有明勤務の朝食・・・いつものいろり庵で、朝定食。蕎麦は小丼ながら、元気にしてくれる味わい。もう4年間も通ったお店、開店が730と遅めながら、タイミングをみて、ゆっくり朝食をとる。変わら味と朝の
いろり庵 きらく 国際展示場駅店,冷たい風が強く吹く中、東京ビッグサイトから駅まで歩いて10分弱…。駅がというより、このお店がデーンと飛び込んで来ました〜。凍える寒さ、電車までの束の間温まるにはぴったり‼️初めてたぬきそば...,冷たい風が強く吹く中、東京ビッグサイトから駅まで歩いて10弱…。駅がというより、このお店がデーンと飛び込んで来ました〜。凍える寒さ、電車までの束の間温まるにはぴったり‼️初めてたぬきそば
